nctId,type,statement
NCT01576887,Exclusion,"History of recently active cardiovascular disease defined as: Unstable angina pectoris within 12 weeks before study randomization Myocardial infarction, coronary artery bypass graft surgery, or percutaneous transluminal coronary angioplasty/stent within 12 weeks before study randomization Cerebrovascular accident, including transient ischemic attack within 12 weeks before study randomization"
NCT02079805,Exclusion,"Past or current history of any of the following cardiovascular diseases. Cardiac valve stenosis Angina pectoris requiring medication Congestive cardiac failure requiring medication Arrhythmia requiring medication (e.g., paroxysmal atrial fibrillation, severe bradycardia, torsade de pointes, and ventricular fibrillation) Arteriosclerosis obliterans with intermittent claudication or other symptoms"
NCT05936151,Inclusion,"Have either no T2D with an HbA1c < 6.5% or have T2D with an HbA1c ≤ 9.5% and treated with diet and exercise only or with stable doses of up to 3 oral antihyperglycemic medications, with or without basal insulin for at least 90 days before screening."
NCT04285554,Inclusion,"Type 2 diabetes diagnosis meeting the following criteria: HbA1c > 7.0% and ≤ 9.0% (53 mmol/mol - 75 mmol/mol), AND On at least two anti-diabetic medications; one at the highest tolerated dose with no changes in medication dose in the 12 weeks prior to the first screening visit"
NCT04285554,Exclusion,"Hepatic decompensation defined as the presence of any of the following: Serum albumin less than 3.5 g/dL International normalized ratio (INR) greater than 1.4 (unless due to therapeutic anticoagulants) Total bilirubin greater than 2 mg/dL with the exception of Gilbert syndrome History of esophageal varices, ascites, or hepatic encephalopathy"
NCT00157196,Inclusion,"Primary therapy should be a minimum of 2 cycles of Platinum-based first-line chemotherapy, given concurrent with thoracic radiation.
The combined modality should consist of either: induction (2 cycles) chemotherapy followed by concurrent chemo-radiation therapy; or concurrent chemo-radiation therapy followed by 2 cycles of consolidation chemotherapy; or concurrent chemoradiation therapy alone"
NCT01853826,Exclusion,"radiotherapy within 14 days prior to drug administration, except as follows: Palliative radiation to organs other than chest may be allowed up to 2 weeks prior to drug administration, and Single dose palliative treatment for symptomatic metastasis outside above allowance to be discussed with sponsor prior to enrolling."
NCT02358473,Exclusion,"History of second primary cancer within the past 5 years, with the exception of: Curatively resected non-melanomatous skin cancer; Curatively treated cervical intraepithelial neoplasia or prostate carcinoma with current prostate specific antigen (PSA) < 0.01 ng/mL; or Curatively treated ductal carcinoma in situ of the breast;"
NCT02044380,Exclusion,"Radiotherapy within 28 days prior to drug administration, except as follows: Palliative radiation to organs other than chest may be allowed up to 2 weeks prior to drug administration, and Single dose palliative treatment for symptomatic metastases outside above allowance to be discussed with sponsor prior to enrolling"
NCT03157089,Exclusion,"Previous or concomitant malignancies at other sites than the lung, except: Effectively treated non-melanoma skin cancers; Effectively treated carcinoma in situ of the cervix; Effectively treated ductal carcinoma in situ; Other effectively treated malignancy that has been in remission for more than 3 years and is considered to be cured."
NCT02082210,Exclusion,"For Part B4 (non-small cell lung cancer) only: The participant has radiologically documented evidence of major blood vessel invasion or encasement by cancer Participants with a history of gross hemoptysis within 2 months prior to study treatment The participant has radiographic evidence of intratumor cavitation, regardless of tumor histology"
NCT01831089,Inclusion,Patients with a histologically/cytologically confirmed diagnosis of advanced and/or unresectable disease of any of the following tumors: Breast cancer Epithelial ovarian cancer or gynecological cancer Head and neck squamous cell carcinoma Non-small cell lung cancer Small cell lung cancer Platinum-refractory germ-cell tumors. Adenocarcinoma or carcinoma of unknown primary site
NCT01945775,Exclusion,Prior malignancy except for any of the following: Prior BRCA-associated cancer as long as there is no current evidence of the cancer Carcinoma in situ or non-melanoma skin cancer A cancer diagnosed and definitively treated ≥ 5 years before randomization with no subsequent evidence of recurrence
NCT01853878,Exclusion,"The patient has received any anti-cancer specific treatment, including radiotherapy, immunotherapy, hormonal therapy, chemotherapy or neo-adjuvant chemotherapy, except for: Administration of adjuvant platinum-based doublet chemotherapy for the treatment of the current NSCLC allowed between surgery and randomization. Treatment of previous malignancies as allowed by the protocol."
NCT01523587,Exclusion,"Female patients of childbearing potential (see Section 4.2.3.3)
who: are nursing or are pregnant or are not using an acceptable method of birth control, or do not plan to continue using this method throughout the study and/or do not agree to submit to pregnancy testing required by this protocol."
NCT01953913,Exclusion,"radiotherapy within 4 weeks prior to drug administration except as follows: palliative radiation to organs other than chest may be allowed up to 2 weeks prior to drug administration, and single dose palliative treatment for symptomatic metastasis outside above allowance to be discussed with sponsor prior to enrolling."
NCT01953913,Exclusion,"childbearing potential (see Section 4.2.3)
who: are nursing or are pregnant or are not using an acceptable method of birth control, or do not plan to continue using this method throughout the trial and/or do not agree to submit to pregnancy testing required by this protocol"
NCT01139775,Inclusion,Phase 2 portion: Have a histological diagnosis of NSCLC other than predominantly squamous cell histology that is classified as Stage IV according to the 7th edition of the AJCC classification Eligible for a first line of palliative treatment with a platinum doublet Have archived or fresh tumor tissue (not cytology)
NCT03976375,Inclusion,Has progressive disease (PD) on treatment with one prior anti-programmed cell death 1 (PD-1)/programmed cell death ligand 1 (PD-L1) monoclonal antibody (mAb) administered either as monotherapy or in combination with other checkpoint inhibitors or other therapies. Retreatment with the same anti-PD-L1/PD-L1 mAb is acceptable in the overall course of treatment
NCT01877083,Inclusion,"Adequate bone marrow function, defined as: Absolute neutrophil count (ANC) greater than or equal to 1.5 x 10^9/L (greater than or equal to 1500/mm^3) Hemoglobin (Hb) greater than or equal 8.5 g/dL Platelet count greater than or equal 75 x 10^9/L (greater than or equal 75,000/mm^3)"
NCT02020577,Exclusion,Female patients of childbearing potential who: are nursing or are pregnant or are not using an acceptable method of birth control or do not plan to continue using this method throughout the study and/or do not agree to submit to pregnancy testing required by this protocol.
NCT05205941,Exclusion,"Haematology, biochemistry or urinalysis results that are outside of the laboratory normal reference ranges and are either: considered clinically significant by the Principal Investigator or delegate; OR considered not clinically significant by the Principal Investigator or delegate but are also outside of Sponsor-approved clinically acceptable laboratory ranges"
NCT04201431,Inclusion,Answer all questions on the informed consent quiz correctly at first or second attempt Female volunteers are required to use a highly effective form of contraception during the course of the study as malaria challenge could pose a serious risk to both maternal health and the unborn foetus.
NCT02511054,Exclusion,"History of: Sickle cell disease, sickle cell trait, or other hemoglobinopathies Splenectomy or functional asplenia Systemic anaphylaxis Any allergic reactions to study drugs Documented history of chronic or active neurologic disease (including seizures, uncontrolled migraine headaches) Psoriasis or porphyria Ocular diseases including retinopathy or visual field defects"
NCT01434381,Exclusion,"Severe asthma.
This will be defined as: Asthma that is unstable or required emergent care, urgent care, hospitalization or intubation during the past 2 years, or that requires the use of oral or parenteral corticosteroids. Clinically significant reactive airway disease that does not respond to bronchodilators."
NCT03780712,Inclusion,Child born from mothers having one of the following criteria before delivery will be included in this study: Spontaneous preterm delivery (<37 weeks of gestation time) Foul smelling / with meconium / colored / bloody amniotic liquid Rupture of membranes > 18 hours Maternal fever at delivery Vaginal infection
NCT07060508,Inclusion,Females of childbearing potential must be willing to use reliable contraception from 21 days prior to study Day 0 through the final study visit as described below. Reliable methods of birth control include 1 of the following: confirmed pharmacologic contraceptives via parenteral delivery or intrauterine or implantable device.
NCT02554799,Inclusion,Females must be of non-childbearing potential: Natural (spontaneous) post-menopausal defined (amenorrheic for at least 12 months without an alternative medical cause with a screening follicle stimulating hormone level >25IU/L (for post-menopause). Premenopausal with irreversible surgical sterilization by hysterectomy and/or bilateral oophorectomy or salpingectomy at least 6 months before screening
NCT02083380,Inclusion,"Presence of mono-infection of P. falciparum with: Fever, as defined by axillary temperature ≥ 37.5°C or oral/rectal/tympanic temperature ≥ 38°C, or history of fever in the previous 24 hours (history of fever must be documented) and, Microscopically confirmed parasite infection, in range 1,000 to 100,000 asexual parasites /µL of blood."
NCT00666380,Exclusion,"Acute or chronic, clinically significant pulmonary, cardiovascular, hepatic or renal functional abnormality, as determined by physical examination or abnormal baseline laboratory screening tests ALT above normal range Creatinine above normal range Hemoglobin below normal range Platelet count below normal range Total white cell count below normal range"
NCT00298610,Exclusion,"Laboratory evidence or history of significant cardiovascular, liver or renal functional abnormality, which in the opinion of the investigator would place them at increased risk.
Specifically, the following will serve as exclusionary lab values: Creatinine >1.4 x ULN (>2.0 mg/dL) Glucose <LLN (65mg/dL) AST, ALT >3x ULN (120 U/L)"
NCT05095272,Exclusion,Vital signs taken after 5 minutes of resting in seated or supine position that fall outside the following ranges: Systolic blood pressure <=90 mm Hg or >=140 mm Hg. Diastolic blood pressure <=50 mm Hg or >=90 mm Hg. Heart rate <=40 bpm or >=100 bpm.
NCT04327310,Exclusion,"Abnormal vital signs at Screening (supine and standing) and on Day 1 (Parts A and C) or pre-inoculation on Day 8 (Part B) (supine), defined as any of the following: Systolic blood pressure <90 or >140 mmHg. Diastolic blood pressure <40 or >90 mmHg. Pulse rate <40 or >100 bpm."
NCT06069544,Exclusion,"The following diseases associated with immune dysregulation: Primary immunodeficiencies. History of solid organ or bone marrow transplantation. Asplenia: any condition resulting in the absence of a functional spleen. Currently existing or history of autoimmune disease including and not limited to thyroid autoimmune disease, multiple sclerosis, psoriasis, etc."
NCT05581641,Exclusion,"The following diseases associated with immune dysregulation: Primary immunodeficiencies. History of solid organ or bone marrow transplantation. Asplenia: any condition resulting in the absence of a functional spleen. Currently existing or history of autoimmune disease including and not limited to thyroid autoimmune disease, multiple sclerosis, psoriasis, etc."
NCT01713621,Inclusion,"Presence of mono-infection of P. falciparum confirmed by: Fever, as defined by axillary temperature ≥ 37.5°C or oral/rectal/tympanic temperature ≥ 38°C, or history of fever in the previous 24 hours (history of fever must be documented) and, Microscopically confirmed parasite infection: 1,000 to 75,000 asexual parasite count/µL blood."
NCT00541385,Inclusion,"Presence of acute uncomplicated P. falciparum mono-infection confirmed by: Fever, as defined by axillary temperature ≥37.5°C or oral/tympanic/rectal temperature ≥38°C, or documented history of fever in the previous 24 hours and, Positive microscopy of P. falciparum with parasite density between 1,000 and 200,000 asexual parasite count/µl of blood."
NCT00762957,Exclusion,"Took any disallowed medication, prescription medication, herbal treatment or over-the counter medication that may have interfered with evaluation of the study medication, including: Insulin Oral antidiabetics including sulfonylureas and alpha-glucosidase inhibitors Systemic corticosteroids Warfarin Rifampin St. John's Wort. Thiazolidinediones Peroxisome proliferator-activated receptor agonists Nicotinic Acid Fibrates"
NCT06473662,Exclusion,"History of diabetic ketoacidosis requiring hospitalization within 6 months prior to enrolment, case of proliferative retinopathy or advanced neuropathy Subject having any of the following laboratory results at screening Estimated glomerular filtration rate (eGFR) <45 mL/min/1.73
m2 Alanine aminotransferase (ALT) and/or Aspartate aminotransferase (AST) >3 times of upper limit normal"
NCT01462266,Inclusion,"has one of the following criteria: diagnosed with diabetes after age 40 years and insulin therapy was initiated at least 3 years following diagnosis if diagnosed with diabetes under age 40 years or insulin started earlier than 3 years after diagnosis, has a fasting C-peptide greater than 0.7 ng/mL"
NCT03655535,Inclusion,"Established type 2 diabetes as assessed by: Fasting blood glucose (>126 mg/dL/7 mmol/L), or 2 hr oral glucose tolerance test (>200 mg/dL/11.1 mmol/L), or HbA1c is ≥7.0%
within 3 months of enrollment and on a stable dose of metformin and/or sulfonylureas for at least 12 weeks."
NCT02547935,Exclusion,Any of the following CV/Vascular Diseases within 3 month prior to signing the consent at Visit 1: Myocardial infarction cardiac surgery or revascularization (CABG/PTCA) unstable angina unstable HF New York Heart Association (NYHA) Class III-IV transient ischemic attack (TIA) or significant cerebrovascular disease unstable or previously undiagnosed arrhythmia
NCT02689362,Exclusion,"Concomitant use of drugs or foods that interfere with the CYP3A4 pathway of liver metabolism including, but not limited to: Inhibitors: antibacterial agents (erythromycin), antifungals (itraconazole, ketoconazole), antivirals (ritonavir, saquinavir, amprenavir, indinavir, nelfinavir), H2 receptor antagonists (cimetidine) and grapefruit juice; Inducers: dexamethasone, rifampin and anticonvulsants (phenytoin, phenobarbital, carbamazepine)"
NCT00487240,Inclusion,"As determined by the investigator, are capable and willing to do the following: perform self monitoring of blood glucose (SMBG), complete patient diaries as required for this protocol, use the insulin injection device(s) according to the instructions provided, are receptive to diabetes education, comply with the required study visits."
NCT03289494,Exclusion,General criteria: Patient under legal protection measure Patient deprived of liberty by a court or an administrative decision Patient currently participating in another study or being in the exclusion period of another study Volunteer that exceed the financial compensation allowed per year for participating in research programs
NCT01868646,Exclusion,Heart rhythm disorder: II-III atrioventricular block; sick sinus syndrome; long QT interval syndrome; complete left bundle branch block; block of 2/3 bundle branches; WPW syndrome; ventricular arrhythmia of III grade according Laun-Wolf; paroxysmal supraventricular tachycardia; paroxysmal/recurrent ventricular tachycardia; atrial flutter and fibrillation; ventricular flutter and fibrillation; heart pacemaker implant.
NCT05834868,Inclusion,"Treated with stable insulin regimen as follow for at least 3 months with or without oral antidiabetic drug: Basal insulin (neutral protamine Hagedorn [NPH] insulin, insulin glargine, insulin degludec, insulin detemir) in combination with at least 1 prandial injection of bolus insulin. Premixed insulin at least twice daily."
NCT02954601,Exclusion,"Any clinically significant ECG abnormality at Screening or cardiovascular disease.
Clinically significant cardiovascular disease will include: History of stroke, transient ischemic attack, or myocardial infarction within 6 months prior to Screening, History of or currently have New York Heart Associate Class II-IV heart failure prior to Screening, or"
NCT04515849,Exclusion,Significant hepatic disease (except for non-alcoholic steatohepatitis or nonalcoholic fatty liver disease without portal hypertension or cirrhosis) and/or participants with any of the following results: Aspartate transaminase (AST) ≥ 3 × upper limit of normal (ULN) Alanine transaminase (ALT) ≥ 3 × ULN Total bilirubin ≥ 2 × ULN
NCT03344341,Exclusion,Any of the following cardiovascular diseases within 6 months of the enrollment visit: Myocardial infarction; Cardiac surgery or revascularization (coronary artery bypass graft/percutaneous transluminal coronary angioplasty); Unstable angina; Congestive heart failure New York Heart Association Class III or IV; Transient ischemic attack or significant cerebrovascular disease.
NCT03310749,Exclusion,Subjects who show one of the following results at screening test: Exceeds 1.5 times the upper limit of the normal range of blood AST (SGOT) and ALT (SGPT) The creatinine clearance calculated by Cockcroft-Gault equation is below 80 mL/min. QTc > 450 ms in ECG or clinically significant abnormal rhythm
NCT00879970,Inclusion,"Age ≥ 55 years and evidence of subclinical vascular disease defined as ≥1 of: microalbuminuria or proteinuria history of treated or untreated hypertension with left ventricular hypertrophy by electrocardiogram (ECG) or echocardiogram 50% stenosis on any imaging of coronary, carotid or lower extremity arteries ankle/brachial index <0.9 OR"
NCT02512523,Inclusion,"Patient has adequate renal and hepatic function at screening as defined by the following clinical chemistry results: (male) Serum creatinine <1.5 × upper limit of normal (ULN), (female) Serum creatinine <1.4 × upper limit of normal (ULN), Serum alanine aminotransferase <2.5 × ULN Serum aspartate aminotransferase <2.5 × ULN"
NCT06151964,Exclusion,Use of any of the following medicinal products: Use of systemic corticosteroids within 28 days prior to screening. Use of compounds known to prolong the QTc interval. Use of any herbal preparations or medicinal products licensed for control of body weight or appetite within 3 months prior to screening.
NCT05803421,Inclusion,"Have increased risk for cardiovascular (CV) events due to: Coronary heart disease Peripheral arterial disease, presumed to be of atherosclerotic origin Cerebrovascular disease, presumed to be of atherosclerotic origin Chronic kidney disease (CKD) Congestive heart failure (CHF) New York Heart Association (NYHA) functional classification II to III"
NCT00320021,Inclusion,Patients with diagnosis of diabetic nephropathy as defined by Serum Creatinine <=2.0 mg/dL at weeks -2 and -1 (PYR-205) Serum Creatinine >2.0 mg/dL but <=3.5 mg/dL at weeks -2 and -1 (PYR-207) Urinary albumin excretion >=300 mg/24 hours at week -2 No other known or suspected etiology for nephropathy
NCT03745937,Exclusion,Significant hepatic disease (except for nonalcoholic steatohepatitis (NASH) or non-alcoholic fatty liver disease without portal hypertension or cirrhosis) and/or participants with any of the following results at screening: Aspartate transaminase (AST) >= 3 × ULN Alanine transaminase (ALT) >= 3 × ULN Total bilirubin (TBL) >= 2 × ULN
NCT03138356,Inclusion,"For inclusion in the study subjects should fulfill the following criteria: Provision of signed and dated, written informed consent prior to any study specific procedures. Healthy male and/or female subjects aged 18 to 55 years with suitable veins for cannulation or repeated venipuncture. Female subject must either:"
NCT04150107,Inclusion,"Females who are not of childbearing potential are defined as: post-menopausal (defined as at least 12 months with no menses in women ≥45 years of age) or has had a hysterectomy and/or bilateral oophorectomy, or had bilateral tubal ligation or occlusion at least 6 weeks prior to Screening"
NCT03550378,Exclusion,Significant hepatic disease (except for non-alcoholic steatohepatitis or nonalcoholic fatty liver disease without portal hypertension or cirrhosis) and/or participants with any of the following results: Aspartate transaminase (AST) ≥ 3 × upper limit of normal (ULN) Alanine transaminase (ALT) ≥ 3 × ULN Total bilirubin ≥ 2 × ULN
NCT02791490,Exclusion,"Has human immunodeficiency virus (HIV) with AIDS related complications, or has not been on a stable anti-retroviral regimen for >6 months, or has progressive disease, or using agents associated with glucose intolerance such as nucleoside reverse transcriptase inhibitors (NRTIs) such as azidothymidine (AZT), didanosine (ddI), and stavudine (d4T)."
NCT01551446,Exclusion,"Recently active cardiovascular disease defined as: Unstable angina pectoris within 12 weeks before Study Day 1; Myocardial infarction, coronary artery bypass graft surgery, or percutaneous transluminal coronary angioplasty/stent within 12 weeks before Study Day 1; Cerebrovascular accident, including transient ischemic attack within 12 weeks before Study Day 1;"
NCT01582451,Exclusion,Lipid-lowering medication: Are using or have used any of the following: niacin preparations as a lipid-lowering medication and/or bile acid sequestrants within 90 days prior to screening or lipid-lowering medication at a dose that has not been stable for at least 90 days prior to screening
NCT01576887,Exclusion,"History of recently active cardiovascular disease defined as: Unstable angina pectoris within 12 weeks before study randomization Myocardial infarction, coronary artery bypass graft surgery, or percutaneous transluminal coronary angioplasty/stent within 12 weeks before study randomization Cerebrovascular accident, including transient ischemic attack within 12 weeks before study randomization"
NCT02079805,Exclusion,"Past or current history of any of the following cardiovascular diseases. Cardiac valve stenosis Angina pectoris requiring medication Congestive cardiac failure requiring medication Arrhythmia requiring medication (e.g., paroxysmal atrial fibrillation, severe bradycardia, torsade de pointes, and ventricular fibrillation) Arteriosclerosis obliterans with intermittent claudication or other symptoms"
NCT05936151,Inclusion,"Have either no T2D with an HbA1c < 6.5% or have T2D with an HbA1c ≤ 9.5% and treated with diet and exercise only or with stable doses of up to 3 oral antihyperglycemic medications, with or without basal insulin for at least 90 days before screening."
NCT04350463,Exclusion,"Subject has previous SARS-CoV-2 infection either suspected or confirmed within 4 weeks prior to screening. Acute symptoms must have resolved and based on Investigator assessment in consultation with the Medical Monitor, there are no sequelae that would place the subject at a higher risk of receiving investigational treatment."
NCT00157196,Inclusion,"Primary therapy should be a minimum of 2 cycles of Platinum-based first-line chemotherapy, given concurrent with thoracic radiation.
The combined modality should consist of either: induction (2 cycles) chemotherapy followed by concurrent chemo-radiation therapy; or concurrent chemo-radiation therapy followed by 2 cycles of consolidation chemotherapy; or concurrent chemoradiation therapy alone"
NCT01853826,Exclusion,"radiotherapy within 14 days prior to drug administration, except as follows: Palliative radiation to organs other than chest may be allowed up to 2 weeks prior to drug administration, and Single dose palliative treatment for symptomatic metastasis outside above allowance to be discussed with sponsor prior to enrolling."
NCT02358473,Exclusion,"History of second primary cancer within the past 5 years, with the exception of: Curatively resected non-melanomatous skin cancer; Curatively treated cervical intraepithelial neoplasia or prostate carcinoma with current prostate specific antigen (PSA) < 0.01 ng/mL; or Curatively treated ductal carcinoma in situ of the breast;"
NCT02044380,Exclusion,"Radiotherapy within 28 days prior to drug administration, except as follows: Palliative radiation to organs other than chest may be allowed up to 2 weeks prior to drug administration, and Single dose palliative treatment for symptomatic metastases outside above allowance to be discussed with sponsor prior to enrolling"
NCT03157089,Exclusion,"Previous or concomitant malignancies at other sites than the lung, except: Effectively treated non-melanoma skin cancers; Effectively treated carcinoma in situ of the cervix; Effectively treated ductal carcinoma in situ; Other effectively treated malignancy that has been in remission for more than 3 years and is considered to be cured."
NCT02082210,Exclusion,"For Part B4 (non-small cell lung cancer) only: The participant has radiologically documented evidence of major blood vessel invasion or encasement by cancer Participants with a history of gross hemoptysis within 2 months prior to study treatment The participant has radiographic evidence of intratumor cavitation, regardless of tumor histology"
NCT01970540,Inclusion,"Patients with a histologically/cytologically confirmed diagnosis of advanced disease of any of the following tumors: Breast cancer Soft-tissue sarcoma Primary bone sarcomas. Gynecologic tumors (endometrial adenocarcinomas, epithelial ovarian cancer...) Hepatocellular carcinoma Gastroenteropancreatic neuroendocrine tumors Small cell lung cancer (SCLC) Gastric cancer Bladder cancer Adenocarcinoma of unknown primary site"
NCT04902885,Inclusion,"Histologically or cytologically confirmed extensive stage small cell lung cancer (ES-SCLC): Patients scheduled to receive carboplatin plus etoposide regimen: no prior systemic therapy (eg, chemotherapy or combined with immunotherapy); Patients scheduled to receive topotecan regimen: previously received 1/2 lines of chemotherapy or combined immunotherapy but not topotecan."
NCT01523587,Exclusion,"Female patients of childbearing potential (see Section 4.2.3.3)
who: are nursing or are pregnant or are not using an acceptable method of birth control, or do not plan to continue using this method throughout the study and/or do not agree to submit to pregnancy testing required by this protocol."
NCT01953913,Exclusion,"radiotherapy within 4 weeks prior to drug administration except as follows: palliative radiation to organs other than chest may be allowed up to 2 weeks prior to drug administration, and single dose palliative treatment for symptomatic metastasis outside above allowance to be discussed with sponsor prior to enrolling."
NCT01953913,Exclusion,"childbearing potential (see Section 4.2.3)
who: are nursing or are pregnant or are not using an acceptable method of birth control, or do not plan to continue using this method throughout the trial and/or do not agree to submit to pregnancy testing required by this protocol"
NCT01139775,Inclusion,Phase 2 portion: Have a histological diagnosis of NSCLC other than predominantly squamous cell histology that is classified as Stage IV according to the 7th edition of the AJCC classification Eligible for a first line of palliative treatment with a platinum doublet Have archived or fresh tumor tissue (not cytology)
NCT03976375,Inclusion,Has progressive disease (PD) on treatment with one prior anti-programmed cell death 1 (PD-1)/programmed cell death ligand 1 (PD-L1) monoclonal antibody (mAb) administered either as monotherapy or in combination with other checkpoint inhibitors or other therapies. Retreatment with the same anti-PD-L1/PD-L1 mAb is acceptable in the overall course of treatment
NCT01877083,Inclusion,"Adequate bone marrow function, defined as: Absolute neutrophil count (ANC) greater than or equal to 1.5 x 10^9/L (greater than or equal to 1500/mm^3) Hemoglobin (Hb) greater than or equal 8.5 g/dL Platelet count greater than or equal 75 x 10^9/L (greater than or equal 75,000/mm^3)"
NCT02020577,Exclusion,Female patients of childbearing potential who: are nursing or are pregnant or are not using an acceptable method of birth control or do not plan to continue using this method throughout the study and/or do not agree to submit to pregnancy testing required by this protocol.
NCT05205941,Exclusion,"Haematology, biochemistry or urinalysis results that are outside of the laboratory normal reference ranges and are either: considered clinically significant by the Principal Investigator or delegate; OR considered not clinically significant by the Principal Investigator or delegate but are also outside of Sponsor-approved clinically acceptable laboratory ranges"
NCT04201431,Inclusion,Answer all questions on the informed consent quiz correctly at first or second attempt Female volunteers are required to use a highly effective form of contraception during the course of the study as malaria challenge could pose a serious risk to both maternal health and the unborn foetus.
NCT02511054,Exclusion,"History of: Sickle cell disease, sickle cell trait, or other hemoglobinopathies Splenectomy or functional asplenia Systemic anaphylaxis Any allergic reactions to study drugs Documented history of chronic or active neurologic disease (including seizures, uncontrolled migraine headaches) Psoriasis or porphyria Ocular diseases including retinopathy or visual field defects"
NCT07060508,Inclusion,Females of childbearing potential must be willing to use reliable contraception from 21 days prior to study Day 0 through the final study visit as described below. Reliable methods of birth control include 1 of the following: confirmed pharmacologic contraceptives via parenteral delivery or intrauterine or implantable device.
NCT02554799,Inclusion,Females must be of non-childbearing potential: Natural (spontaneous) post-menopausal defined (amenorrheic for at least 12 months without an alternative medical cause with a screening follicle stimulating hormone level >25IU/L (for post-menopause). Premenopausal with irreversible surgical sterilization by hysterectomy and/or bilateral oophorectomy or salpingectomy at least 6 months before screening
NCT02773979,Exclusion,Active neoplastic disease*. Subjects with a history of malignancy may be included if treated by surgical excision or if treated by chemotherapy or radiation therapy and has been observed for a period that in the investigator's estimation provides a reasonable assurance of sustained cure (not less than 36 months).
NCT02773979,Exclusion,A screening ECG with abnormalities consistent with underlying heart disease.* Pathologic Q waves and significant ST-T wave changes; left ventricular hypertrophy; any non-sinus rhythm excluding isolated premature atrial or ventricular contractions; right or left bundle branch block; QT/QTc interval > 450 ms; or advanced (secondary or tertiary) A-V heart block.
NCT02773979,Exclusion,"Is using or intends to use a medication that is cross-reactive with CQ** or atovaquone and proguanil, such as cimetidine or metoclopramide, during the study period. Antacids and kaolin can be administered at least 4 hours from intake of chloroquine. Does not apply to infectivity controls"
NCT02083380,Inclusion,"Presence of mono-infection of P. falciparum with: Fever, as defined by axillary temperature ≥ 37.5°C or oral/rectal/tympanic temperature ≥ 38°C, or history of fever in the previous 24 hours (history of fever must be documented) and, Microscopically confirmed parasite infection, in range 1,000 to 100,000 asexual parasites /µL of blood."
NCT00666380,Exclusion,"Acute or chronic, clinically significant pulmonary, cardiovascular, hepatic or renal functional abnormality, as determined by physical examination or abnormal baseline laboratory screening tests ALT above normal range Creatinine above normal range Hemoglobin below normal range Platelet count below normal range Total white cell count below normal range"
NCT05095272,Exclusion,Vital signs taken after 5 minutes of resting in seated or supine position that fall outside the following ranges: Systolic blood pressure <=90 mm Hg or >=140 mm Hg. Diastolic blood pressure <=50 mm Hg or >=90 mm Hg. Heart rate <=40 bpm or >=100 bpm.
NCT02458092,Inclusion,• A male or non-lactating female 18 to 50 years of age (inclusive) at the time of screening Free of significant health problems as established by medical history and clinical examination before entering into the study Available to participate for duration of study (approximately seven months)
NCT04327310,Exclusion,"Abnormal vital signs at Screening (supine and standing) and on Day 1 (Parts A and C) or pre-inoculation on Day 8 (Part B) (supine), defined as any of the following: Systolic blood pressure <90 or >140 mmHg. Diastolic blood pressure <40 or >90 mmHg. Pulse rate <40 or >100 bpm."
NCT06069544,Exclusion,"The following diseases associated with immune dysregulation: Primary immunodeficiencies. History of solid organ or bone marrow transplantation. Asplenia: any condition resulting in the absence of a functional spleen. Currently existing or history of autoimmune disease including and not limited to thyroid autoimmune disease, multiple sclerosis, psoriasis, etc."
NCT05581641,Exclusion,"The following diseases associated with immune dysregulation: Primary immunodeficiencies. History of solid organ or bone marrow transplantation. Asplenia: any condition resulting in the absence of a functional spleen. Currently existing or history of autoimmune disease including and not limited to thyroid autoimmune disease, multiple sclerosis, psoriasis, etc."
NCT04373265,Exclusion,"Treated with the following prior to the first dose of relacorilant: Any investigational product, systemic anticancer therapy, or radiation therapy within 21 days Antibodies or anticancer vaccines within 60 days Mifepristone or other GR antagonists within 5 half-lives of these medications Adrenostatic medications within 5 half-lives of these medications"
NCT03655535,Inclusion,"Established type 2 diabetes as assessed by: Fasting blood glucose (>126 mg/dL/7 mmol/L), or 2 hr oral glucose tolerance test (>200 mg/dL/11.1 mmol/L), or HbA1c is ≥7.0%
within 3 months of enrollment and on a stable dose of metformin and/or sulfonylureas for at least 12 weeks."
NCT01018017,Exclusion,"Renal or liver impairment, defined as: Serum creatinine level of ≥ 1.4 mg/dL for females and ≥ 1.5 mg/dL for males AST and ALT ≥ 2xULN alkaline phosphatase and bilirubin > 1.5xULN (an isolated bilirubin >1.5xULN is acceptable if bilirubin is fractionated and direct bilirubin is <35%)"
NCT01868646,Exclusion,Heart rhythm disorder: II-III atrioventricular block; sick sinus syndrome; long QT interval syndrome; complete left bundle branch block; block of 2/3 bundle branches; WPW syndrome; ventricular arrhythmia of III grade according Laun-Wolf; paroxysmal supraventricular tachycardia; paroxysmal/recurrent ventricular tachycardia; atrial flutter and fibrillation; ventricular flutter and fibrillation; heart pacemaker implant.
NCT03091712,Inclusion,"If female is of childbearing potential, is practicing one of the following methods of birth control (and will continue through the duration of the study): Condoms, sponge, diaphragm, or intrauterine device; Oral or parenteral contraceptives for 3 months prior to screening visit; Vasectomized partner; Total abstinence from sexual intercourse"
NCT05834868,Inclusion,"Treated with stable insulin regimen as follow for at least 3 months with or without oral antidiabetic drug: Basal insulin (neutral protamine Hagedorn [NPH] insulin, insulin glargine, insulin degludec, insulin detemir) in combination with at least 1 prandial injection of bolus insulin. Premixed insulin at least twice daily."
