nctId,type,statement
NCT05737771,Exclusion,"A person who shows the following results in the inspection items conducted during screening. Blood ALT, AST, Total bilirubin > twice the upper limit of the normal range. The glomerular filtration rate (e-GFR) <90 mL/min/1.73
m2 (using the CKD-EPI method)"
NCT02058147,Exclusion,"HbA1c at screening visit: less than 7.5% or more than 10% for participants previously treated with metformin alone, less than 7.0% or more than 9% for participants previously treated with metformin and a second oral anti-diabetic treatment."
NCT00553787,Inclusion,Have 2 or more of the following obesity-related co-morbid conditions: Systolic blood pressure 140-160 mmHg (130-160 if diabetic); Diastolic blood pressure 90-100 mmHg (85-100 if diabetic); Requirement for 2 or more medications to achieve control (<140/90 mmHg)
NCT04350463,Exclusion,"Subject has known chronic active hepatitis B or C virus (HBV, HCV) infection. Subject who is seropositive due to HBV vaccination is eligible. Subject who has no active viral infection and is under adequate prophylaxis against HBV reactivation is eligible."
NCT02358473,Inclusion,Adequate organ function defined as below: Total bilirubin ≤ upper limit of normal (ULN); Hemoglobin (Hgb) ≥ 9.0 g/dL; Serum creatinine (sCr) ≤ 1.5 x ULN; Absolute neutrophil count (ANC) ≥ 1500 cells/mm3; Platelets ≥ 100 × 109/L;
NCT03463525,Exclusion,"In addition, the following is considered a criterion for exclusion from the exploratory genetic research: Previous allogenic bone marrow transplant Non-leukocyte depleted whole blood transfusion within 120 days of the date of the genetic sample collection"
NCT03909971,Inclusion,"Adequate pancreatic function: Serum total amylase 1.5 x upper limit of normal (ULN);* Serum lipase 1.5 x ULN.
*if total amylase >1.5 x ULN, but pancreatic amylase is within the ULN, then subject may be enrolled."
NCT02414139,Inclusion,Subjects with histologically or cytologically confirmed diagnosis of NSCLC that is: EGFR wt status (for exon 19 deletions and exon 21 L858R substitution mutations) and ALK rearrangement-negative and MET-mutation and/or amplification status (as defined in the protocol).
NCT01901653,Inclusion,Evidence of progressive disease during or following 1 or 2 prior chemotherapy regimens At least 1 prior regimen must have contained a platinum salt 'Adjuvant therapy' will constitute a prior treatment regimen No more than 2 prior regimens are allowed
NCT03261947,Exclusion,"History of uncontrolled brain metastasis unless: Previously treated with surgery, whole-brain radiation, or stereotactic radiosurgery, and Stable disease (SD) for >=30 days, without steroid use (or stable steroid dose established for >=14 days before the first dose of TAK-931)."
NCT02789345,Exclusion,"Are receiving chronic therapy with any of the following medications within 7 days prior to enrollment: nonsteroidal anti-inflammatory agents (NSAIDs; such as indomethacin, ibuprofen, naproxen, or similar agents). other anti-platelet agents (such as clopidogrel, ticlopidine, dipyridamole, or anagrelide)."
NCT03542149,Inclusion,"Vital signs after 5 minutes resting in supine position: 90 mmHg ≤ systolic blood pressure (SBP) ≤ 140 mmHg, 40 mmHg ≤ diastolic blood pressure (DBP) ≤ 90 mmHg, 40 bpm ≤ heart rate (HR) ≤ 100 bpm."
NCT02083068,Exclusion,"Step 1 Negative IFAT (< 1:20) for P. vivax on screening tests Other criteria used in the case of naive volunteers, except a history of having lived in an endemic area for the past 6 months."
NCT05252845,Exclusion,"Finding on safety laboratory values as defined below: AST > 2 x upper normal limit ALT > 2 x upper normal limit Anaemia (Hb < 10 g/dL), Platelets < 150,000 Total bilirubin > 2 x upper normal limit"
NCT02610400,Inclusion,"Reactive Vector Control Inclusion Criteria: Informed consent provided by head of household or person in otherwise in charge of household, and Index case resides in study EA, and Index household and 6 non-index households closest to index household"
NCT02773979,Exclusion,"Plans to enroll in another clinical trial* that could interfere with safety assessment of the investigational product at any time during the study period. Includes trials that have a study intervention such as a drug, biologic, or device."
NCT03917654,Inclusion,Females of childbearing potential must be willing to use reliable contraception from 21 days prior to Study Day 0 and until 1 month after the last vaccination. A reliable method of birth control includes one of the following:
NCT03917654,Exclusion,Receipt of: -Live vaccine within the past 4 weeks or a killed vaccine within the past 2 weeks to enrollment. Immunoglobulins and/or blood products within the past 6 months. Investigational malaria vaccine in the last 2 years.
NCT05135273,Exclusion,Receipt of: Live vaccine within 4 weeks prior to enrollment or a killed vaccine within 2 weeks prior to enrollment. Immunoglobulins and/or blood products within the past 6 months. Investigational malaria vaccine in the last 2 years.
NCT05203744,Inclusion,Vital signs at screening and throughout the study (measured after five minutes in the supine position) within the following ranges: Systolic blood pressure (SBP) - 90-140 mmHg. Diastolic blood pressure (DBP) - 40-90 mmHg. Heart rate (HR) 40-100 bpm.
NCT05203744,Exclusion,"Resting vital signs (measured after 5 minutes) at screening outside of the following ranges: Body temperature (i.e.
tympanic body temperature >38.0°C). 40 ≤ PR ≥ 100 bpm. 90 ≤ SBP ≥ 140 mmHg. 50 ≤ DBP ≥ 90 mmHg."
NCT03168854,Inclusion,"Agrees not to travel away from the greater Seattle area in the 14 days after a study immunization*, and from the day of CHMI until the end of malaria treatment visits. Subjects in Study Arms 1 and 2."
